GYRO: 229306,1,0.606,-0.287,-0.153
GYRO: 229934,1,0.423,0.140,-0.107
GYRO: 230548,1,0.453,-0.043,0.244
GYRO: 230812,1,0.682,-0.089,0.030
GYRO: 231315,1,0.438,-0.241,-0.275
GYRO: 231817,1,0.163,-0.257,-0.321
GYRO: 232318,1,0.270,-0.104,-0.244
GYRO: 232819,1,0.041,-0.394,-0.168
GYRO: 233320,1,0.026,-0.730,-0.122
GYRO: 233821,1,0.270,0.904,0.259
GYRO: 234323,1,0.331,-0.394,0.061
GYRO: 234824,1,0.041,-0.440,-0.031
GYRO: 235330,1,0.209,0.369,-0.031
GYRO: 235827,1,0.346,-0.303,-0.092
GYRO: 236330,1,0.270,-0.226,-0.031
GYRO: 236829,1,0.087,-0.043,-0.153
GYRO: 237329,1,0.606,-0.150,0.153
GYRO: 237831,1,0.209,-0.577,-0.000
GYRO: 238332,1,0.224,0.125,-0.183
GYRO: 238833,1,0.224,-0.577,0.351
GYRO: 239336,1,0.331,0.278,-0.076
GYRO: 239837,1,0.300,-0.180,-0.199
GYRO: 240337,1,0.499,-0.180,-0.061
GYRO: 240843,1,0.346,-0.394,0.061
GYRO: 241340,1,0.423,-0.012,0.153
GYRO: 241841,1,0.331,0.339,0.092
GYRO: 242341,1,0.316,0.033,-0.000
GYRO: 242842,1,0.300,-0.562,-0.168
GYRO: 243344,1,0.789,-0.287,0.107
GYRO: 243850,1,0.377,0.247,-0.260
GYRO: 244345,1,0.102,0.293,-0.076
GYRO: 244846,1,0.499,-0.226,-0.092
GYRO: 245349,1,0.529,-0.089,0.076
GYRO: 245850,1,0.407,0.155,-0.122
GYRO: 246358,1,0.453,-0.028,0.183
GYRO: 246855,1,0.194,-0.180,-0.168
GYRO: 247356,1,0.392,-0.165,0.168
GYRO: 247857,1,0.071,-0.196,-0.031
GYRO: 248359,1,0.621,0.094,0.290
GYRO: 248861,1,0.499,-0.165,0.030
GYRO: 249367,1,0.148,0.049,-0.412
GYRO: 249864,1,0.529,-0.241,0.382
GYRO: 250365,1,0.606,-0.333,-0.183
GYRO: 250866,1,0.377,-0.226,0.183
GYRO: 251368,1,0.285,0.094,0.198
GYRO: 251875,1,0.010,-0.348,-0.137
GYRO: 252372,1,0.056,-0.180,-0.168
GYRO: 252874,1,0.239,-0.104,-0.061
GYRO: 253375,1,0.621,-0.211,-0.122
GYRO: 253876,1,0.392,0.094,0.122
GYRO: 254378,1,0.102,-0.104,-0.031
GYRO: 254886,1,0.789,0.155,0.214
GYRO: 255381,1,0.361,-0.119,-0.153
GYRO: 255882,1,0.194,0.033,0.122
GYRO: 256382,1,0.529,-0.318,0.153
GYRO: 256886,1,0.377,0.354,-0.092
GYRO: 257387,1,0.361,-1.249,-0.214
GYRO: 257888,1,0.804,0.507,-0.000
GYRO: 258388,1,0.514,0.766,-0.092
GYRO: 258890,1,0.423,0.583,0.030
GYRO: 259392,1,-0.127,-0.486,0.137
GYRO: 259893,1,0.697,0.552,-0.214
GYRO: 260399,1,0.529,-0.165,-0.107
GYRO: 260894,1,0.010,-0.654,-0.061
GYRO: 261397,1,0.071,0.736,0.214
GYRO: 261898,1,0.178,1.575,-0.122
GYRO: 262400,1,0.789,1.774,-0.015
GYRO: 262901,1,0.590,1.560,0.030
GYRO: 263403,1,0.194,0.995,0.015
GYRO: 263904,1,0.041,0.033,0.137
GYRO: 264405,1,0.590,-2.119,-0.076
GYRO: 264906,1,0.117,-1.799,0.153
GYRO: 265408,1,0.209,-1.585,0.336
GYRO: 265914,1,0.041,0.415,-0.321
GYRO: 266411,1,0.224,-1.203,-0.015
GYRO: 266912,1,0.636,1.117,-0.092
GYRO: 267414,1,-0.295,-3.173,0.336
GYRO: 267915,1,-0.005,3.010,-0.137
GYRO: 268417,1,0.560,0.797,-0.031
GYRO: 268923,1,0.758,-1.509,-0.061
GYRO: 269419,1,0.270,0.568,-0.092
GYRO: 269920,1,0.346,-1.478,0.198
GYRO: 270422,1,0.346,0.827,-0.168
GYRO: 270923,1,0.392,-0.745,0.519
GYRO: 271431,1,0.255,-0.333,-0.214
GYRO: 271927,1,0.361,0.018,0.046
GYRO: 272430,1,0.545,-0.425,-0.550
GYRO: 272931,1,0.484,0.064,0.030
GYRO: 273433,1,0.331,-0.043,-0.000
GYRO: 273934,1,0.194,-0.638,-0.031
GYRO: 274441,1,-0.081,-1.020,0.336
GYRO: 274976,1,0.529,0.033,-0.107
GYRO: 275439,1,0.178,-0.303,0.092
GYRO: 275940,1,1.003,0.033,0.061
GYRO: 276444,1,0.514,-0.730,-0.137
GYRO: 276946,1,0.102,-0.577,-0.046
GYRO: 277447,1,0.499,-0.806,-0.275
GYRO: 277948,1,0.087,-1.906,-0.153
GYRO: 278449,1,0.697,0.033,-0.168
GYRO: 278951,1,0.331,0.094,0.076
GYRO: 279452,1,0.224,0.751,-0.000
GYRO: 279959,1,0.377,-0.745,0.107
GYRO: 280455,1,0.636,-1.219,-0.000
GYRO: 280958,1,0.056,0.430,0.137
GYRO: 281459,1,0.590,-2.104,-0.305
GYRO: 281962,1,0.026,0.415,-0.519
GYRO: 282467,1,0.621,-1.264,0.107
GYRO: 282967,1,0.041,-0.974,0.122
